,movie,names,reviews
911,'Rakki Multiplex', ['Sanjay sg', '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '#RAKKI MAIN SCREEN' 'Seating and sounding are ultimate in this theatre..nice complex. Sound may feel little louder but clarity is nice. Parking charge is only Rs. 10 for bike very …More'
912,'Rakki Multiplex', ['Arun Radhanandhan', 'Lost and found my wallet at Rakki Cinemas. Flabbergasted by their gesture and trustworthiness. I lost my wallet in my seat and thought I will never get it but the cleaning person has handed over to the maintenance team and then to manager - …More'
913,'Rakki Multiplex', ['sathya v', 'Booked ticket for a movie and the show got cancelled because of some reason so parked my vehicle inside the theatre to get the refund but the staff was very rude and treated ill. After this many years since from my childhood I never had such a bad experience in the theatre.'
914,'Rakki Multiplex', ['amudha krishnan', 'Seat comfort is better but popcorn is extremely poor. They should improve food quality. Parking is fine.'
915,'Rakki Multiplex', ['SYEDMOHAMMED BUHARI'," ""Worst behaviour canteen staffs. Don't having gpay phonepe Paytm stick only cash . I given 500 rs to purchase something yours return money don't have change said roodly it's like worst experience for this time. Many times watching movie in Rakki cinemas but today worst experience in Rakki"""
916,'Rakki Multiplex', ['Ganesh V', 'NEW' 'They lost screen and audio quality instead of improving ambience should focus on audio visuals i could clearly see a red dot in middle of screen to be clear Lakshmi rakki'
917,'Rakki Multiplex', ['Vijayaraghavan M', '' '' '' '' '' '' 'Average theatre experience. Chairs are decent. Food and beverages need improvement. …More'
918,'Rakki Multiplex', ['Karthik Palani', '' '' '' '' '' '' 'Visited this place 04/09/22' '' 'Experience: Booked LakhmiRakki screen(₹110 per ticket). It was pretty small …More'
919,'Rakki Multiplex', ['Satya V.S', '' '' '' '' '' '' '' '' '' '' '' '' '' '' 'RAKKI CINEMAS - 4 Screens are present here . RAKKI main screen  Cini Rakki  Mini Rakki & Lakshmi Rakki. Main Rakki screen is big with 2 levels of Balcony . Seats are good . Picture clarity is good in Rakki Main screen but in Cini Rakki …More'
920,'Rakki Multiplex', ['anbu kkarasu'," ""The audio in the main screen is extremely good but the seat arrangement is in a different way if a tall guy sit in front of you then you can't see the screen but the seats are comfortable to sit .They also have 3D screen .Overall its an good theatre because of the audio system"""
921,'Rakki Multiplex', ['Sujan Kalyan', '' '' '' '' '' '' 'Sound effect will full-fill the money we spent for the movie but got disappointed with snacks and ticket. …More'
922,'Rakki Multiplex', ['Harish'," 'a month ago' ""My wife got attacked by a person named Velu at the bike parking counter who was wearing a yellow shirt at today around 11:40 pm. No safety for women better don't visit this theater as it is full of goons and porukkis dressed as staff"""
923,'Rakki Multiplex', ['Sreeram A', 'Clean and decent theatre. Better to avoid premium 2 seats on main screen. Premium 1 has good view'
924,'Rakki Multiplex', ['Mohan Raja', 'Rakki cinemas is one of the best in class theatres available in Ambattur in very affordable price. Ticket price is 110rupees. Seats are comfortable Dolby audio is awesome..what else'
925,'Rakki Multiplex', ['Y1s Share', 'Rakhi Cinemas has a cheer  vibrance of seats and nice interior works. In Cini Rakki I viewed A MOVIE RECENTLY 🎬 the ambience and theatre were clean budget friendly theatre. there is a parking area separately for car and bike inside.'
926,'Rakki Multiplex', ['Bala V', 'Very worst drunken people are allowed during night shows which causes uncomfortable to families. Management should take proper action. Not a appropriate place for family audience'
927,'Rakki Multiplex', ['Umaprem Perumal', '' '' '' '' '' '' 'A day before our family booked a ticket for PS2 movie.but we accidentally booked it on thiruvallur raaki theatre while we thought we booked in Ambattur Rakki Theatre.when we arrive they notice the mistake. In an exact time a kind man who is …More'
928,'Rakki Multiplex', ['Rajesh Hsejar', 'The place was good with good ambience. It had a waiting place with seats which was very remarkable to see in many theatres..also the ground screen is pretty good where I used to see a movie and the restroom is bit decent.'
929,'Rakki Multiplex', ['subramanian os'," ""Theatre was maintained hygiene and clean. Interval time u can eat whatever u like it won't cost much like other multiplexes."""
930,'Rakki Multiplex', ['Zero இல்லைNa?', 'NEW' 'Broken Seat and Dirty Headrest makes feel bad experience...'
931,'Rakki Multiplex', ['sumathi gopal'," ""Place is okay seats are all fine have to improve with the snacks but most importantly you can't expect decent crowd always. The front seat would hide the screen a little"""
932,'Rakki Multiplex', ['Hemanth Raj', 'Rakki cinemas i have watched Venthu Thanithathu Kadu Simbus Movie after he reduced his body weight....this movie is a comeback for STR🔥....Talk about theatre experience.....Well Nice indoor ambiance and sound quality and screening experience was good🎬🔥 We enjoyed it anyway'
933,'Rakki Multiplex', ['sooraj menon'," ""This is first in Chennai.. I'm watching movie.. it's quite good and compact place .. it's clean.. Big screen..."""
934,'Rakki Multiplex', ['viswanath arpar kalyanam', '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' 'Rakki cinemas will be bonding factor for those who has born & bought up in Ambattur.... …More'
935,'Rakki Multiplex', ['GURU ANAND', 'NEW' 'Good atmosphere.. Very less place for car parking and snacks area.. Screen is good'
936,'Rakki Multiplex', ['Navin M V', 'Watched Thalaivar darbar 3rd time in the noon on the first day wow...watta theatre man RGB laser 4K projection and dolby atmos super duper effect only minus is the seats but the movie effect and theatre was very very good enjoyed with the crowd woww.....'
937,'Rakki Multiplex', ['Hari mano'," 'NEW' ""Neat and clean environment snakes and beverages are good but they didn't  accept G pay at that time"""
938,'Rakki Multiplex', ['Gregory Tholath', 'If you sit in balcony of main hall you will be looking to a depth. Screen is not positioned properly.' 'Rakki Premium hall 2'
939,'Rakki Multiplex', ['Rajesh Ramu', 'Theater ambience is nice went for Thunivu movie friends ....Immense place for parking available for Bike & car'
940,'Rakki Multiplex', ['Ajithkumar Kannan', 'Good infrastructure but seat arrangments is straighten very good sound quality'
941,'Rakki Multiplex', ['Kavi Mani', 'Normal maintained theater with economic snacks and beverages.. seating comfort was normal and audio quality can maintain better!!'
942,'Rakki Multiplex', ['Yogi Abi', '' '' '' '' 'Rakki cinemas located near Ambattur ot bus stand Theater ambience was good this cinemas contains four screen like Lakshmi rakki mini rakki cini rakki and main rakkiMain rakki it contains Dolby Atmos 4k Rgb laser sound quality good screen …More'
943,'Rakki Multiplex', ['Pranav Saravanan', 'NEW' 'A budget friendly and perfect theater to watch movies'
944,'Rakki Multiplex', ['Sooraj', 'A dolby atmos sounding with a huge seating capacity. They have 4-5 screens who can accomodate a good amount of viewers. Parking is also good with a frienrly staff who can assist but you have to pay the fees. Overall it is a decent cinema hall in town with greater viewing experience.'
945,'Rakki Multiplex', ['Sathish Kumar', 'From the child hood im enjoying rakki cinimas. They are providing the very good picture and sound with good seating experience. 9/10'
946,'Rakki Multiplex', ['Arunkumar .r', 'Superb place for movies in Ambattur area very neat and clean also food prices are high'
947,'Rakki Multiplex', ['PONGAL YT', 'Nice Experience  and Sound System Was amazing❤Dolby atmos Sound experience  Seat Was Very Neat and Clean Were able to See movie   Calmly'
948,'Rakki Multiplex', ['Bgmi Player', 'Good Infrastructure and maintenance ❣️...But comes to charts is too costly to buy a product ❣️... Comparing a same food from outside it will above 50 to 100 rupees different So by changing this we can able to enjoy the cinema❤️...No need …More'
949,'Rakki Multiplex', ['Raghunathan K', 'Well furbished theatre making movie going enjoyable here. Onlymproblem i some times face is having to climb several flights of stairs.'
950,'M2K Cinemas Pitampura', ['Nipun Chauhan', '' '' 'The mall is although almost dead but m2k still survives. Avoid very late night shows here because of the secluded mall but over all good place to watch movies. Food service in. M2k is good sound is also good. …More'
951,'M2K Cinemas Pitampura', ['Yogesh K Gupta', '6 months ago' 'Decent cinema with average price of ticket.' 'Only good for friends and classmates.'
952,'M2K Cinemas Pitampura', ['Sam Kkc', 'Watch Ant-Man Quantum Mania here and just love the experience. Theatre was so clean and beautiful from inside.'
953,'M2K Cinemas Pitampura', ['anya anand'," ""Mostly people don't know about this place and in this place only cinema and McDonald's is opened nothing else and this place is so wierd"""
954,'M2K Cinemas Pitampura', ['Yash Agrawal', 'Sound quality and screen resolution is very good also decoration and adjustable seats are awesome I love it😍'
955,'M2K Cinemas Pitampura', ['Sanchit Mittal'," '' '' '' '' '' 'Pros:' '' ""1) Just like NSP it's a great place to visit with friends as it has a lot of …More"""
956,'M2K Cinemas Pitampura', ['Rashi Gupta'," ""Very disappointed with M2K policy. They don't allow bags inside. And they were not provide any facility to keep them. They said you can arrange your own we can't help you. Very bad behavior. It was now a wrost place to go... I really never recommend it."""
957,'M2K Cinemas Pitampura', ['Ananya Sahoo', 'Such a nice cinema hall in affordable price in Delhi. Quite cozy seats inside the hall with proper screen and sound system . You can enjoy the cinema like never before. Screening timings are also perfectly allotted. Awesome.'
958,'M2K Cinemas Pitampura', ['ankita nayak'," ""Movie hall is at top floor. Secured  and safe for frnds n family. Theatre also very good  in bass sound  neat and clean. McDonald's is also available inside  this mall. Visit must."""
959,'M2K Cinemas Pitampura', ['ANAY_ _GAMING', 'NEW' 'It was an amazing experience in M2K cinema I watched openhimer overall experience was good 👍 but the cinema was not to big That I expected ❤️'
960,'M2K Cinemas Pitampura', ['Ravi Kumar'," '4 years ago' ""Good place to watch movie with friends family kids. It's a place for all in m2k pitampura. There is wine shop for drink lovers game parler for game lovers and kids and on top of that mc Donald's is also there for everyone to have good …More"""
961,'M2K Cinemas Pitampura', ['Har Simran Kaur', 'A great place that gives a relaxing movie experience.' 'Super comfortable seats.' 'There 3D picture quality is amazing.' 'Food is superb and scrumptious.'
962,'M2K Cinemas Pitampura', ['Anshul Tomar', 'Actually I was going to give them 4 star for fake 3d film but for extra ordinary environment i give 5 star . 😶'
963,'M2K Cinemas Pitampura', ['SHIRAJ KHAN', '' '' '' 'Sound 3/5' 'Screen 3/5' 'Sitting 4/5 …More'
964,'M2K Cinemas Pitampura', ['Ashutosh Saboo', 'a year ago' '' '' '' '' '' '' '' 'The worst cinema hall you can visit.' 'Pop corns are bad. Also the staff and manager Nitin are way to egoistic and do not care about customer. …More'
965,'M2K Cinemas Pitampura', ['Indion Future Talent', 'A few friends and I visited the cinema to watch our first Bollywood movie! Fairly priced and with good food. The seats were comfortable and the location of the cinema itself was easy for us to reach from the hostel.'
966,'M2K Cinemas Pitampura', ['Rohan Kumar', 'Sound quality and screen resolution is very good also decoration and adjustable seats are awesome I love it😍'
967,'M2K Cinemas Pitampura', ['Monika Gupta'," ""Love the place. Watched RRR movie and the hall is good.. spacious.. seating is comfortable. Have a lot of options to eat during intervals. Also has MacDonalds but outside cinema's. It's just parking is a Problem. Like they do have parking space but it's very congested. It's Rs.20 per hour for 4 wheelers."""
968,'M2K Cinemas Pitampura', ['Vrinda Sachdeva', 'Seats are comfortable..hall was nice. Volume and bass were good💯'
969,'M2K Cinemas Pitampura', ['aman khari', 'NEW' 'Nice place yo watch movies and have some mc donald burgers with some gaming for kids'
970,'M2K Cinemas Pitampura', ['Lakshya Goel', '' '' 'Was scammed here at the ticked booth by the official worker in M2K pitampura. No compensation yet. Not even an apology. Never had this problem in Rohini branch. …More'
971,'M2K Cinemas Pitampura', ['Ranjeet prajapati', 'M2K Cinema is a movie theatre chain located in Delhi-NCR that offers a quality cinema experience to movie enthusiasts. The theatres are well-designed with comfortable seats and ample legroom ensuring that you can enjoy the movie without any discomfort.'
972,'M2K Cinemas Pitampura', ['Baisalini Das', 'theater is a descent one. The place movie hall and the restrooms are clean and neat. The quality of movie experience is also good. The seats are comfortable.'
973,'M2K Cinemas Pitampura', ['Jatin Bansal', '' '' '' '•Clean environment' '•Economical prices' '•Sufficient parking space …More'
974,'M2K Cinemas Pitampura', ['KUNAL SINGH', 'The place is quite good for family and friends gatherings for movies and having some tasty food as this place is near to Rani Bagh Market also that is also a place you visit to same day'
975,'M2K Cinemas Pitampura', ['Manish Thakur', 'Best place for movies... A comfortable seat .. 3D screen pixels is high level .. mast hai sab kuch'
976,'M2K Cinemas Pitampura', ['Hriday Adwani'," 'NEW' ""Horrible rude staff with uncomfortable seats . Would never ever visit again . audio isn't that great as well"""
977,'M2K Cinemas Pitampura', ['Prashant Rawat'," '' ""I saw movie beauty and the beast 3D hindi in m2k cinema. M2k cinema is multi screen cinema. McDonald's and games parlour are here. Washroom also available with clean. …More"""
978,'M2K Cinemas Pitampura', ['Atul Dogra'," ""Nice and peaceful place cinema is small as compared to others. But if you are going watch 3D movie here then please don't waste your money colors on 3d screen are  not good and you will not be able enjoy the movie."""
979,'M2K Cinemas Pitampura', ['Gaurav Sahu', '4 years ago' 'It is a good theatre and servicing are too good no more crowd area... picture quality only good...Not too good ...And some restaurant available in ground floor and more thing available like game parlor and Mac D...Cheap cloth shop..And …More'
980,'M2K Cinemas Pitampura', ['Saurav Bhagat'," '4 years ago' '' '' '' '' '' '' ""It's a good place in budget. Great for money lovers. Average ticket cost is around 175 that is too cheap considering the PVR like movie experience."" ""In addition to that the place is generally don't have much crowd that makes the …More"""
981,'M2K Cinemas Pitampura', ['Ravi Singh', 'Seats are not that comfortable and their screen was also not properly visible. There are multiple lines on the screen which I hated while watching a movie.'
982,'M2K Cinemas Pitampura', ['Punit kumar Mishra'," ""Nice place. Have good sound quality in theatre's."""
983,'M2K Cinemas Pitampura', ['neeraj manohar', 'NEW' 'Screens are not so clear like multiplexes  average type view  seats are ohhk type and too much mosquitoes in the hall .'
984,'M2K Cinemas Pitampura', ['Anisha Gupta', 'Theatre was good but they are not space for any bag this is very big problem for outside people wearing a bag because I faced this problem for these theatre'
985,'M2K Cinemas Pitampura', ['BHARAT ROCKS'," ""They don't allow bike helmets inside dont know why.... Even hall was completely empty just 4 person was watching .. still they dont allow helmet i even asked security person what kind of harm i will do with bike helmet but he said i dont know..but our manager of M2K  said this .. pathetic experience ... Terrible place to visit..."""
986,'M2K Cinemas Pitampura', ['Arnab Debnath', 'Good experience and quality of screens are also good but the food price is a little higher.'
987,'M2K Cinemas Pitampura', ['Saurabh Goel', '' '' '' '' 'Cinema on the top floor. 🍿' 'Paid parking inside the premises available 🅿.' 'Safe area to visit with family 👪 …More'
988,'M2K Cinemas Pitampura', ['Ankan Kumar maiti', 'Nice place to spend time with your loved one and family members. Nice sound quality and picture quality.'
989,'M2K Cinemas Pitampura', ['Harshita Bhardwaj', 'Yesterday I visited there and I had sandwhich  coke momos... taste was really really very bad and it was tooo expensive..do not use their food..'
990,'M2K Cinemas Pitampura', ['Dipti Gupta', 'Pathetic experience i have ever had. Screen is not full blur movie no brightness no contrast btr to warch movie at home rather then in m2k pitampura.'
991,'M2K Cinemas Pitampura', ['Yogini Duragkar', 'M2k cinema is a good place to visit with family.. But needs to work more on the interior with upgraded lifestyle. Food quality is good.'
992,'M2K Cinemas Pitampura', ['Puneet Kumar', '' '' '' '' '' '' 'M2K Pitam Pura is very nice place for 3D and 2D Movie.' '' 'Picture quality is very nice and sound quality is very nice sits are very …More'
993,'M2K Cinemas Pitampura', ['Rohit Singh', 'location is great of this cinema hall and also price are good you can go there by Rohini east metro station.'
994,'M2K Cinemas Pitampura', ['Mukesh Kanojiya', 'Thanks to All staff there are great people working for us it’s amazing food & all thnx once again'
995,'M2K Cinemas Pitampura', ['Reena Choudhary', 'Interiors is Quite Impressive. Toilets Are Very Clean. They do have few Shopping Stores. Cine Hall is Very Nice with Comfartable Seats and Huge Screen. Best Part for Me is McD. Yeah They do have McD and this McD offers you HappyMeal in …More'
996,'M2K Cinemas Pitampura', ['Vijay Rustagi', '' 'Saw a movie at the M2K Cinema in a' 'night show with family. It was night show and ended late in the night. We could not find any conveyance/cabs. Even can drivers were declining the bookings. Very …More'
997,'M2K Cinemas Pitampura', ['PK Kumbhalkar'," 'This is great place in this area' ""It's video quality is superb and sound quality very good."""
998,'M2K Cinemas Pitampura', ['Ankit Kumar'," 'NEW' ""All the shops at the mall are closed. The mall is just surviving with the cinema and McDonald's"""
999,'M2K Cinemas Pitampura', ['Pratik Modak', 'Best sitting environment and good place... Well maintained..'
1000,'Sangam Cinemas - Chennai', ['namasi damcrazy'," '' '' ""If you're in Chennai and looking for a great theater experience you can't go wrong with this one. The sound system is top-notch the location is convenient and the prices are affordable. …More"""
1001,'Sangam Cinemas - Chennai', ['Power Singam', 'NEW' 'Sound quality is better than i have experience' 'Popcorn 🍿🍿 is nice affordable but cool drinks is costly.Big screen good'
1002,'Sangam Cinemas - Chennai', ['Raja Sudan'," ""The couple's seat was pathetic. We need to sit upright the whole time. My wife was pregnant and we regretted booking a couple seat. The snack menu was quite affordable compared to PVR."""
1003,'Sangam Cinemas - Chennai', ['Hari Krishnan', 'A nice experience watching Pichaikaran 2. Bike parking costs ₹30 and they prefer cash.'
1004,'Sangam Cinemas - Chennai', ['Dr. Mothish Kumar', 'The atmosphere was totally extraordinary. The screen view seating sound quality cafe lighting etc.'
1005,'Sangam Cinemas - Chennai', ['Aravinth Priya', 'Went for 11.00pm show and the theatre was nice and ambience was also good. Toilets were maintained neat and clean. Intermission for two screens were given at the same time and it was too much crowded for two food outlets. Coffee was not available despite on standing for a long queue'
1006,'Sangam Cinemas - Chennai', ['Deepak M', 'Really good at sound experience but parking cost is to much'
1007,'Sangam Cinemas - Chennai', ['ELANGOVAN S', 'NEW' 'Congested car parking... Previously executive class sofas were goodnow it is very hard to sit for 3 hours and barricade between the sofas are annoying.Maybe this barricade good for lovers and young couples.I ordered chicken nuggets during …More'
1008,'Sangam Cinemas - Chennai', ['Paul V', 'Awesome movie experience with best screen and Dolby sounds. The sound effects reproduced at screen is mind blowing and never fail to impress. Snacks and drinks are available at affordable prices.'
1009,'Sangam Cinemas - Chennai', ['dharshan kanna', 'Great cinema hall. Good cafeteria same pricing like any other cinema halls in Chennai. Good screen Good sound effects pretty big screen and if you are planning to book a couple seat . please go ahead the sofa is really comfortable.'
1010,'Sangam Cinemas - Chennai', ['Arnold Jerome', 'NEW' 'Outstanding theatre experience. Top notch sound system. One of the best theatres to watch movies'
1011,'Sangam Cinemas - Chennai', ['Ibrahim Khaleelullah', 'NEW' 'Best enjoy for family. Best theatre since 1996 for me . First time I watched movie Indian best place in Chennai  very good experience for watching movie with friends and family'
1012,'Sangam Cinemas - Chennai', ['sumathi ganapathy'," ""190rs 160rs is too much for this theatre Reduce the ticket prices to 110rs nd also pls make sure u open 60rs budget tickets for all movies can't pay 190rs nd 160rs for medium nd low budget movies consider middle class family point of view."""
1013,'Sangam Cinemas - Chennai', ['BALAJI LAKSHMANA SWAMY', 'D-Lounge is old Roopam. Couple seats are little spacious Screen quality Sound system is not good. Interval time over crowded in shops. Car parking 20rs per hour. No ticket checking inside'
1014,'Sangam Cinemas - Chennai', ['Mr JW', 'a year ago' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' 'Good place to watch movies 🤩' '' 'Well maintained neat and clean place 💐 …More'
1015,'Sangam Cinemas - Chennai', ['VIGNESH S', 'Best experience in the  theatre' 'The sound was super good but the ventilation was high. The ticket Price is affordable'
1016,'Sangam Cinemas - Chennai', ['Manikandan Ragupathy', 'Good theatre which gives a good cinematic experience. The theatre still have couple seats which gives a comfortable experience for families who bring kids. Snacks costs are quite normal when compared to the other multiplex.'
1017,'Sangam Cinemas - Chennai', ['Dinesh Balaji', 'a year ago' '' '' '' '' '' '' 'Sangam cinemas 🎞' '' 'One of the important cinema screen in the chennai . …More'
1018,'Sangam Cinemas - Chennai', ['PARASU ARJUN', 'the theatre was so nice environment best Dolby sound effects and huge screen'
1019,'Sangam Cinemas - Chennai', ['Vikram V', 'The Dolby effect sounds was very nice and the seat comfort also good mainly restroom neat and clean'
1020,'Sangam Cinemas - Chennai', ['Misha Devi', 'Very worst and not responsive. When we give 2000rs note they were not accepted as it seems to be government order. We really don’t know whether GO passed like this??? Such a work attitude from sangam cinemas.. they do never kept …More'
1021,'Sangam Cinemas - Chennai', ['Sanju Nagendran'," '' '' ""It was a great experience in terms of audio and visual part. Don't book seats some 10 rows near the screen. I guess there is a balcony part which seemed to be a good spot for a nice view. However the sound effects and the movie experience …More"""
1022,'Sangam Cinemas - Chennai', ['nethaji natarajan', '' '' 'Need to wash and clean the theatre seat are very dirty kushan of seat also not much good …More'
1023,'Sangam Cinemas - Chennai', ['K Shathrugan'," ""I visited and watched movie in D-Lounge. It was a good experience and with snacks priced at above average prices. Parking is an issue with congested and have to wait before the previous show PPL move out. Would suggest to use metro as it's just opposite to Nehru Park for commute instead of own vehicles."""
1024,'Sangam Cinemas - Chennai', ['Venkatesh R', 'NEW' 'Open parking for 2 wheelers and ₹30 parking fee is too much. The screen I had booked was considerable small. Screen D. Seats were uncomfortable projection and sound was okay. Snacks are way too expensive. Not the kind of place I would want to again.'
1025,'Sangam Cinemas - Chennai', ['Sundereshwaran G', '2 months ago' '' '' 'Parking Experience is horrible I had wait more than 10 mins for parking. They can allow parking at two directions they allowing to park only in one direction. …More'
1026,'Sangam Cinemas - Chennai', ['Tharunji thirumalai', 'Very nice theaterseats all goodsnacks economic price and good taste too'
1027,'Sangam Cinemas - Chennai', ['A.R.PRAMEESH VARSHAN', 'Good audio sound quality and nice atmosphere while watching the movie.' 'Ambiance light were so good and we can adapt our self with the screen.'
1028,'Sangam Cinemas - Chennai', ['ahamed sowfeek', 'NEW' '' '' '' '' '' '' '' '' '' '' '' '' 'Sangam Cinemas: A Budget-Friendly and Decent Theatre in Chennai' '' 'Located conveniently near the main road Sangam Cinemas in Chennai is a go-to …More'
1029,'Sangam Cinemas - Chennai', ['Arunkumar .r', 'Such a costly place like all other theraters have couples seat sofa in screens food cost is too high ticket cost is also. High in rakki therater ticket rate is 110rs but in sangam chinimas its160rs'
1030,'Sangam Cinemas - Chennai', ['Sankarasubramanian Mohan', 'NEW' 'The experience on Sangam main hall in balcony was usually very good with best view of 70mm screen. The other one is like a home theatre and AC is not that great...'
1031,'Sangam Cinemas - Chennai', ['Muthu Kumaran', 'Ambiance of theatre is improved lot. Food also really good. Main screen & D-Lounge has Sofa seats (coupleseats) with great comfort.'
1032,'Sangam Cinemas - Chennai', ['Gopinath Sam', 'Awesome movie experience with best screen and Dolby sounds. The sound effects reproduced at screen is mind blowing and never fail to impress. Snacks and drinks are available at affordable prices.'
1033,'Sangam Cinemas - Chennai', ['Prabu Nepal', 'Good sound and nice ambience the snack was quite expensive asusual and I reduced a star because of the time the line took. they took too to give and the popcorn was not stable in the tray they gave'
1034,'Sangam Cinemas - Chennai', ['vasanth kumar', '5stars for the sofa theatrical experience.' '' 'Got a cinematic Experience for Batman & Shazam 2'
1035,'Sangam Cinemas - Chennai', ['Bala Saravanan', 'NEW' 'One of the oldest theatre.overall it’s good the sound effect it got the Dolby atmos…best in class.'
1036,'Sangam Cinemas - Chennai', ['Nelanti Anjali', 'Sound quality is good but it will be good if it is maintained properly specially canteen area and parking. But overall it is good where you can feel the movie with good screen size and sound'
1037,'Sangam Cinemas - Chennai', ['Irfan Ahmed', 'After renovating Now Sangam Cinemas are maintained well. Neat and clean comfortable seats enough leg space. Decent crowd totally my perception has been changed. Only issue is with snacks if they compare with SPI cinema in that area alone …More'
1038,'Sangam Cinemas - Chennai', ['Raam Mohan', '' '' 'Very good worthy or even better alternative to the monopoly brand PVR. The theater is clean esp interior. Good audio that is a rarity these days. Can be a bit less bassy too. Still a good experience. …More'
1039,'Sangam Cinemas - Chennai', ['Karthik ruban'," 'NEW' ""It's good place to watch movies their not maintaining well like house keeping unit."""
1040,'Sangam Cinemas - Chennai', ['Dilip San', 'Theater movie experience good. Sound quality must try. But snacks price too high. Ticket price low snakes price high'
1041,'Sangam Cinemas - Chennai', ['Shanmugaraj Deenadayalan', 'Couple seat is good and spacious .. Sound quality is also good .. but definitely snacks are not preferable because of the quality .. I ordered a paneer pizza .. It was tasted like a pickle on a bread .. Very worst pizza ever had .. Also …More'
1042,'Sangam Cinemas - Chennai', ['Neethika Johnson', 'Its really a wow place where the screen is super good and ambience is really good .. The popcorn taste delicious and paneer sandwich was really mind-blowing taste ... If u book a couple seat u get a perfect view of the screen and the couple seat is really comfortable .. Overall 11/10'
1043,'Sangam Cinemas - Chennai', ['Kareem maraikayer', 'NEW' '' '' '' '' '' '' '' '' '' 'Too much volume very disturbing.' '' 'Please management look into it. …More'
1044,'Sangam Cinemas - Chennai', ['MOHAN JAMES', 'NEW' 'Sound and light is good' 'Watched DD returns'
1045,'Sangam Cinemas - Chennai', ['Vignesh S'," 'NEW' ""Sofa seat it's very comfortable...."" 'Good maintenance .. really enjoying it'"
1046,'Sangam Cinemas - Chennai', ['N PRAVEEN', 'Nice theatre good sound effects must go to place seating arrangements are superb snacks prices are slightly high other than good place'
1047,'Sangam Cinemas - Chennai', ['செல்வம் சுப்பிரமணியம்', '5 months ago' '' '' '' '' '' 'Small screens.' 'Cleanly maintained.' 'Seats are very comfortable. …More'
1048,'Sangam Cinemas - Chennai', ['Prof Vemuri', 'Reasonably well maintained halls! Paid parking only - first come - first served basis! Good location PH road near Chetpet area!'
1049,'Sangam Cinemas - Chennai', ['Anto sujesh', 'The sound quality and picture is very good.'
1050,'Udhayam Multiplex Theatre', ['Pugazhenthi S', 'NEW' 'Oldest theatre of chennai in prime location. Udhayam main screen is worth for money. Ticket price costs 100 rs. Seat are cushion but no pushback. Sound and AC are ok. RO water is available. Mini Udhayam screen is ok with small screen pushback seats are there.'
1051,'Udhayam Multiplex Theatre', ['Sriprakash Sankaran', 'The Theatre is old but good enough to watch a movie. The screen Udhayam (Main Screen) and Mini Udhayam are very good. Well air-conditioned and with good sound effects. The other two screens are not better than these screens.'
1052,'Udhayam Multiplex Theatre', ['mohankind'," 'NEW' ""AC effect is ok. But audience won't peacefully leave you to watch movie. They are talkative kind of people and laugh loudly. When it comes to snacks Egg puffs costs Rs 60. That too fully made of onion and have only half of a egg. That too …More"""
1053,'Udhayam Multiplex Theatre', ['Lava K', '9 months ago' '' '' '' '' '' '' '' '' '' '' '' 'The theatre is very old and located on the main road.' '' 'Pros:- …More'
1054,'Udhayam Multiplex Theatre', ['Praveen Kumar'," ""Recently went for Thunivu movie here after almost 10 years and it's still the same for the price they collect they could have renovated the theatre with Good seats atleast Old seats uncomfortable seating with no head rest ambience is not …More"""
1055,'Udhayam Multiplex Theatre', ['Sundar Tks', 'It is a popular Multiplex theatre complex well connected by Road & Metro. It has three theaters and they show popular movies and is quite crowded on weekends. The theatre has become a bit old - the seats need to be re-cushioned and the toilets are not clean. It has a variety of restaurants nearby - to choose from after the show.'
1056,'Udhayam Multiplex Theatre', ['Murugan B (MB)'," ""I went to the movie for PS2 and inside screen was good. And the price of snacks was high.Any product 100 rupees. They also mentioned drinking water it's normal corporation water please don't use it. Rest rooms are not cleaned properly. No proper parking facility."""
1057,'Udhayam Multiplex Theatre', ['Adithyan', '' '' '' '' 'Saw Thunivu on the main screen (Udhayam 4K)' 'The sound was loud and had some bass.' 'The screen was bright and huge. …More'
1058,'Udhayam Multiplex Theatre', ['Master mind', 'It gave the worst experience people in there are drinking and drunkards. They are disturbing the people and created some quarrel By kicking the seating from behind shouting. Management had to look into that. They should not allow drunken …More'
1059,'Udhayam Multiplex Theatre', ['Anmages', 'NEW' 'Good theatre in center of Town'
1060,'Udhayam Multiplex Theatre', ['JOIN ME IN TRAVEL'," '5 years ago' '' 'OK to watch seats are ok good.. Sound is great screen moderate sized.' ""Parking available and u could ask the person in counter to book the specific seat number by looking At the online site and u can't expect more snack items but …More"""
1061,'Udhayam Multiplex Theatre', ['Dava Gopi', 'Chennai old theater but good maintenance'
1062,'Udhayam Multiplex Theatre', ['Nandha Kumar', 'Udhayam mini I recommended.. it is small in size but good sound  speakers and screen picture quality is also good.. recentely watched blackpanther 2 best.. affordable price 50rs is the lowest price ticket to maximun 120rs.'
1063,'Udhayam Multiplex Theatre', ['Murugan C', 'One of the old and famous theatres in Chennai is the Udhayam Theatre. There are four screens at the theatre. The seat conditions are ok but they could be even better if you find a way to improve them. The sound effects are sufficient. The …More'
1064,'Udhayam Multiplex Theatre', ['Elam parithi', 'NEW' 'The aura inside this theatre is remarkable Brings back the old days with its infrastructure however updated to all amenities like a multiplex Nice experience.'
